id;satisfaction_level;last_evaluation;average_montly_hours;time_spend_company;Work_accident;left;promotion_last_5years;salary;num_project;depto
6768;0,73;0,95;149;2;0;0;0;low;3;support
6769;0,31;0,75;220;3;0;0;0;low;4;support
6770;0,62;0,51;175;3;0;0;0;low;4;support
6771;0,55;0,91;179;3;1;0;0;low;3;support
6772;0,51;0,8;257;2;0;0;0;low;4;support
6773;0,54;0,54;196;3;0;0;0;low;3;support
6774;0,65;0,95;190;3;0;0;0;low;3;technical
6775;0,65;0,75;270;2;0;0;0;low;4;technical
6776;0,9;0,64;226;2;0;0;0;low;5;technical
6777;0,55;0,71;211;2;0;0;0;low;3;management
6778;0,59;0,89;192;2;0;0;0;low;3;IT
6779;0,34;0,67;96;2;1;0;0;low;5;IT
6780;0,31;0,92;197;5;0;0;0;low;5;IT
6781;0,83;0,71;243;2;1;0;0;low;3;IT
6782;0,8;0,73;168;2;0;0;0;low;3;IT
6783;0,66;0,85;271;4;0;0;0;low;5;product_mng
6784;0,98;0,39;158;4;1;0;0;medium;5;product_mng
6785;0,89;0,52;243;5;0;0;0;medium;4;product_mng
6786;0,64;0,94;148;2;0;0;0;medium;3;product_mng
6787;0,95;0,68;165;3;0;0;0;medium;3;IT
6788;0,96;0,85;171;2;0;0;0;medium;5;RandD
6789;0,96;0,82;164;2;0;0;0;medium;5;RandD
6790;0,63;0,81;265;2;0;0;0;medium;4;RandD
6791;0,83;0,71;196;2;0;0;0;medium;4;RandD
6792;0,61;0,72;182;2;1;0;0;medium;4;RandD
6793;0,89;0,66;272;3;0;0;0;medium;3;RandD
6794;0,67;0,63;241;3;0;0;0;medium;3;marketing
6795;0,61;1;139;2;0;0;0;medium;5;sales
6796;0,58;0,77;180;2;0;0;0;high;3;accounting
6797;0,56;0,76;206;2;1;0;0;low;4;support
6798;0,13;0,49;227;4;0;0;0;medium;6;technical
6799;0,39;1;204;5;1;0;0;medium;5;management
6800;0,94;0,48;218;3;0;0;0;medium;4;marketing
6801;0,63;0,61;205;2;0;0;0;medium;3;marketing
6802;0,75;0,63;261;3;1;0;0;low;4;marketing
6803;0,7;0,83;159;3;0;0;0;low;3;sales
6804;0,28;0,83;162;3;0;0;0;low;4;sales
6805;0,77;0,42;98;2;0;0;0;low;4;sales
6806;0,79;0,64;263;2;0;0;0;low;4;sales
6807;0,51;0,46;176;3;0;0;0;low;3;sales
6808;0,96;0,99;233;3;0;0;0;low;4;sales
6809;0,72;0,99;156;2;1;0;0;low;4;sales
6810;0,97;1;198;2;0;0;0;low;3;sales
6811;0,55;0,9;191;3;0;0;0;low;4;sales
6812;0,32;0,45;188;3;0;0;0;low;2;sales
6813;0,78;0,65;157;2;0;0;0;low;3;sales
6814;0,17;0,57;286;3;0;0;0;low;5;sales
6815;0,88;0,5;216;2;0;0;0;low;4;sales
6816;0,97;0,5;188;3;1;0;0;low;3;sales
6817;0,74;0,86;153;2;0;0;0;low;5;sales
6818;0,26;0,45;187;2;0;0;0;low;5;sales
6819;0,87;0,92;141;3;0;0;0;low;4;sales
6820;0,29;0,47;139;4;0;0;0;low;5;sales
6821;0,91;0,95;189;2;0;0;0;low;3;sales
6822;0,71;0,77;193;3;1;0;0;low;3;accounting
6823;0,6;0,63;182;3;0;0;0;medium;3;accounting
6824;0,5;0,61;135;3;0;0;0;medium;4;accounting
6825;0,49;0,85;238;2;0;0;0;medium;4;hr
6826;0,53;0,92;199;2;0;0;0;medium;3;hr
6827;0,42;0,38;115;3;0;0;0;medium;2;hr
6828;0,53;0,82;133;3;0;0;0;medium;3;hr
6829;0,34;0,62;158;2;0;0;0;medium;4;technical
6830;0,68;0,51;158;3;0;0;0;medium;5;technical
6831;0,56;0,77;238;4;0;0;0;medium;5;technical
6832;0,72;0,71;242;2;0;0;0;medium;3;technical
6833;0,76;0,55;250;3;0;0;0;medium;4;technical
6834;0,87;0,57;175;2;0;0;0;medium;4;technical
6835;0,97;0,63;270;4;1;0;0;high;3;technical
6836;0,8;0,62;171;3;0;0;0;low;3;technical
6837;0,67;0,81;175;6;1;0;0;medium;5;technical
6838;0,6;0,97;145;2;0;0;0;medium;5;technical
6839;0,88;0,5;170;3;0;0;0;medium;3;technical
6840;0,64;0,74;267;2;0;0;0;medium;3;support
6841;0,85;0,7;188;2;0;0;0;low;3;support
6842;0,9;0,48;213;3;0;0;0;low;3;support
6843;0,76;0,84;249;3;0;0;0;low;5;support
6844;0,55;0,66;134;3;0;0;0;low;3;support
6845;0,76;0,77;234;3;0;0;0;low;5;support
6846;0,87;0,72;201;3;0;0;0;low;3;support
6847;0,8;0,82;178;3;0;0;0;low;3;support
6848;0,54;0,68;183;2;0;0;0;low;4;support
6849;0,84;0,91;207;3;0;0;0;low;4;support
6850;0,85;0,64;147;3;0;0;0;low;4;support
6851;0,95;0,49;188;3;0;0;0;low;3;technical
6852;0,48;0,56;229;3;0;0;0;low;3;technical
6853;0,53;0,77;271;2;0;0;0;low;2;technical
6854;0,8;0,82;175;2;0;0;0;low;4;management
6855;0,4;0,46;109;3;0;0;0;low;2;IT
6856;0,76;0,69;253;3;0;0;0;low;4;IT
6857;0,99;0,64;174;4;0;0;0;low;3;IT
6858;0,49;0,64;142;4;0;0;0;low;3;IT
6859;0,94;0,71;175;3;0;0;0;low;3;IT
6860;0,54;0,73;266;3;0;0;0;low;4;product_mng
6861;0,13;0,93;253;5;1;0;0;low;4;product_mng
6862;0,91;0,84;237;2;0;0;0;medium;3;product_mng
6863;0,73;0,56;215;3;0;0;0;medium;3;product_mng
6864;0,65;0,97;171;3;0;0;0;medium;3;IT
6865;0,23;0,51;194;4;1;0;0;medium;6;RandD
6866;0,23;0,88;238;6;0;0;0;medium;5;RandD
6867;0,89;0,51;249;3;0;0;0;medium;3;RandD
6868;0,81;0,8;183;2;1;0;0;medium;3;RandD
6869;0,51;0,74;271;4;0;0;0;medium;3;RandD
6870;0,35;0,81;256;3;0;0;0;medium;6;RandD
6871;0,49;0,66;169;3;0;0;0;medium;3;marketing
6872;0,51;0,8;254;2;0;0;0;medium;3;sales
6873;0,66;0,86;112;6;0;0;0;medium;4;accounting
6874;0,74;0,96;222;2;0;0;0;high;5;support
6875;0,57;0,96;177;2;0;0;0;low;4;technical
6876;0,8;0,74;181;4;1;0;0;medium;5;management
6877;0,79;0,84;144;2;1;0;0;medium;4;marketing
6878;0,74;0,94;255;4;0;0;0;medium;4;marketing
6879;0,74;0,8;219;2;0;0;0;medium;3;marketing
6880;0,4;1;206;2;0;0;0;low;6;sales
6881;0,14;0,71;155;3;0;0;0;low;2;sales
6882;0,83;0,87;248;3;0;0;0;low;5;sales
6883;0,76;0,52;259;2;0;0;0;low;4;sales
6884;0,8;0,8;271;4;0;0;0;low;3;sales
6885;0,95;0,38;103;3;0;0;0;low;2;sales
6886;0,88;0,76;159;4;1;0;0;low;4;sales
6887;0,92;0,85;184;3;0;0;0;low;4;sales
6888;0,16;0,88;201;6;0;0;0;medium;4;sales
6889;0,7;0,63;157;4;0;0;0;medium;3;sales
6890;0,71;0,93;287;5;0;0;0;medium;3;sales
6891;0,52;0,82;242;3;0;0;0;medium;2;sales
6892;0,49;0,58;246;3;1;0;0;medium;5;sales
6893;0,5;0,57;219;3;0;0;0;medium;3;sales
6894;0,86;0,94;212;3;0;0;0;medium;3;sales
6895;0,49;0,99;262;2;1;0;0;medium;5;sales
6896;0,69;0,91;128;3;1;0;0;medium;4;sales
6897;0,96;1;231;6;0;0;0;medium;3;sales
6898;0,87;0,54;260;2;0;0;0;medium;3;sales
6899;0,36;0,4;160;3;0;0;0;medium;3;accounting
6900;0,86;1;166;3;1;0;0;medium;3;accounting
6901;0,79;0,74;222;2;0;0;0;medium;4;accounting
6902;1;0,52;171;4;0;0;0;medium;4;hr
6903;0,88;0,88;220;4;0;0;0;medium;3;hr
6904;0,49;0,65;176;3;1;0;0;medium;4;hr
6905;0,52;0,62;160;2;0;0;0;medium;3;hr
6906;0,76;0,78;162;3;0;0;0;medium;3;technical
6907;0,69;0,91;167;2;0;0;0;medium;3;technical
6908;0,69;0,81;217;2;0;0;0;medium;5;technical
6909;0,75;0,58;159;3;0;0;0;medium;3;technical
6910;0,47;0,47;191;3;0;0;0;medium;4;technical
6911;0,88;1;125;3;0;0;0;medium;3;technical
6912;0,49;0,43;210;4;1;0;0;medium;5;technical
6913;0,92;0,67;241;3;0;0;0;high;4;technical
6914;0,24;0,48;145;3;1;0;0;high;4;technical
6915;0,69;1;237;3;0;0;0;high;5;technical
6916;0,81;0,57;213;4;0;0;0;high;4;technical
6917;0,61;0,48;257;2;0;0;0;high;4;support
6918;0,75;0,86;114;4;0;0;0;high;6;support
6919;0,69;0,86;214;2;0;0;0;high;4;support
6920;0,53;0,49;191;3;0;0;0;high;3;support
6921;0,93;0,96;223;3;1;0;0;high;4;support
6922;0,15;0,67;249;5;0;0;0;high;5;support
6923;0,48;0,41;286;3;0;0;0;high;5;support
6924;0,67;0,73;251;3;0;0;0;high;4;support
6925;0,36;0,93;162;5;0;0;0;low;3;support
6926;0,35;0,54;138;4;0;0;0;low;3;support
6927;0,65;0,62;235;3;0;0;0;low;4;support
6928;0,8;0,5;125;3;0;0;0;low;4;technical
6929;0,97;0,96;210;6;1;0;0;low;5;technical
6930;0,67;0,64;136;3;0;0;0;low;4;technical
6931;0,58;0,78;223;3;0;0;0;low;3;management
6932;0,61;0,67;188;5;0;0;0;low;3;IT
6933;0,97;0,66;214;2;1;0;0;low;4;IT
6934;0,87;0,97;160;3;0;0;0;low;4;IT
6935;0,8;0,71;200;2;0;0;0;low;4;IT
6936;0,91;0,55;223;3;0;0;0;low;3;IT
6937;0,63;0,73;272;2;0;0;0;low;3;product_mng
6938;0,79;0,96;170;2;0;0;0;low;4;product_mng
6939;0,89;0,57;235;3;1;0;0;low;2;product_mng
6940;1;0,87;274;3;0;0;0;medium;3;product_mng
6941;0,6;0,73;203;2;0;0;0;medium;5;IT
6942;0,7;0,8;236;2;0;0;0;medium;4;RandD
6943;0,79;0,81;203;3;0;0;0;medium;4;RandD
6944;0,88;0,72;249;3;1;0;0;medium;4;RandD
6945;0,87;0,48;133;2;0;0;0;medium;4;RandD
6946;0,52;0,58;203;2;0;0;0;medium;3;RandD
6947;0,59;0,75;168;3;0;0;0;medium;3;RandD
6948;0,64;0,75;172;4;0;0;0;medium;4;marketing
6949;0,81;0,83;177;2;0;0;0;medium;3;sales
6950;0,87;0,57;149;2;0;0;0;medium;3;accounting
6951;0,74;0,61;231;2;0;0;0;medium;3;support
6952;0,73;0,89;226;3;1;0;0;high;3;technical
6953;0,97;0,58;187;4;1;0;0;high;4;management
6954;0,54;0,81;145;2;0;0;0;high;3;marketing
6955;0,59;0,55;138;2;0;0;0;high;4;marketing
6956;0,99;0,95;153;4;0;0;0;high;3;marketing
6957;0,79;0,75;168;3;0;0;0;high;4;sales
6958;0,96;0,37;111;2;0;0;0;high;3;sales
6959;0,54;0,67;154;2;0;0;0;high;3;sales
6960;0,79;0,84;171;3;0;0;0;low;4;sales
6961;0,64;0,79;253;2;0;0;0;low;3;sales
6962;0,65;0,53;160;3;0;0;0;low;4;sales
6963;0,87;0,86;196;4;0;0;0;low;3;sales
6964;0,7;0,59;178;3;0;0;0;low;4;sales
6965;0,89;0,81;268;3;0;0;0;low;3;sales
6966;0,61;0,58;146;3;0;0;0;low;6;sales
6967;0,9;0,49;185;2;0;0;0;low;4;sales
6968;0,49;0,54;247;3;1;0;0;medium;4;sales
6969;0,85;0,97;210;2;0;0;0;medium;4;sales
6970;0,54;0,58;234;3;0;0;0;medium;3;sales
6971;0,64;0,57;271;2;0;0;0;medium;4;sales
6972;0,81;0,77;102;5;0;0;0;medium;5;sales
6973;0,49;0,66;163;3;0;0;0;medium;3;sales
6974;0,58;0,57;144;4;1;0;0;medium;3;sales
6975;0,62;0,49;172;3;0;0;0;medium;3;sales
6976;0,8;0,84;203;3;1;0;0;medium;3;accounting
6977;0,64;0,64;192;3;1;0;0;medium;3;accounting
6978;0,81;0,86;159;2;0;0;0;medium;5;accounting
6979;0,8;0,74;159;2;0;0;0;medium;3;hr
6980;0,92;0,81;206;2;0;0;0;medium;4;hr
6981;0,66;0,98;225;2;1;0;0;medium;4;hr
6982;0,79;0,89;252;2;0;0;0;medium;3;hr
6983;0,74;0,54;113;3;0;0;0;medium;6;technical
6984;0,79;0,74;238;2;0;0;0;medium;3;technical
6985;0,87;0,94;217;3;0;0;0;medium;3;technical
6986;0,49;0,57;145;2;0;0;0;medium;4;technical
6987;0,3;0,44;128;4;1;0;0;medium;5;technical
6988;0,85;0,89;177;3;0;0;0;medium;4;technical
6989;0,61;0,97;256;4;0;0;0;medium;4;technical
6990;0,68;0,55;182;3;1;0;0;medium;3;technical
6991;0,67;0,67;226;2;0;0;0;high;4;technical
6992;0,63;0,73;168;3;0;0;0;low;5;technical
6993;0,63;0,94;145;3;0;0;0;medium;4;technical
6994;0,5;0,88;172;4;0;0;0;medium;4;support
6995;0,7;0,55;233;2;0;0;0;medium;4;support
6996;0,18;0,46;202;4;0;0;0;medium;5;support
6997;0,77;0,55;255;2;0;0;0;medium;5;support
6998;0,78;0,61;257;3;0;0;0;medium;3;support
6999;0,54;0,77;185;3;0;0;0;medium;3;support
7000;0,9;0,69;231;4;0;0;0;medium;3;support
7001;0,56;0,76;207;2;0;0;0;medium;3;support
7002;0,63;0,81;215;3;0;0;0;medium;3;support
7003;0,68;0,75;243;3;1;0;0;low;5;support
7004;0,96;0,54;198;3;0;0;0;low;3;support
7005;0,85;0,87;232;6;0;0;0;low;6;technical
7006;0,82;0,66;150;3;0;0;0;low;4;technical
7007;0,44;0,39;188;3;0;0;0;low;2;technical
7008;0,86;0,97;155;3;0;0;0;low;4;management
7009;0,56;0,68;109;3;0;0;0;low;3;IT
7010;0,69;0,94;170;3;0;0;0;high;3;IT
7011;0,91;0,85;214;2;0;0;0;low;5;IT
7012;0,99;0,94;244;3;0;0;0;high;3;IT
7013;0,76;0,84;137;4;0;0;0;high;5;IT
7014;0,63;0,67;250;2;0;0;0;low;5;product_mng
7015;0,21;0,62;247;3;1;0;0;low;4;product_mng
7016;0,63;0,43;222;4;0;0;0;high;2;product_mng
7017;0,58;0,51;100;2;0;0;0;low;2;product_mng
7018;0,52;0,84;212;3;0;0;0;medium;4;IT
7019;0,89;0,64;184;5;0;0;0;high;3;RandD
7020;0,81;0,81;177;3;0;0;0;medium;4;RandD
7021;0,62;0,73;138;3;0;0;0;medium;3;RandD
7022;0,83;0,5;167;3;1;0;0;medium;4;RandD
7023;0,85;0,99;201;3;0;0;0;medium;3;RandD
7024;0,52;0,61;162;3;0;0;0;high;5;marketing
7025;0,57;0,97;126;5;0;0;0;medium;5;sales
7026;0,93;1;145;3;0;0;0;medium;4;accounting
7027;0,78;0,89;211;3;0;0;0;medium;3;support
7028;0,65;0,59;167;2;0;0;0;high;3;technical
7029;0,42;0,74;256;6;0;0;0;medium;5;management
7030;0,22;0,61;237;5;0;0;0;high;6;marketing
7031;0,71;0,96;135;4;1;0;0;low;5;marketing
7032;0,44;0,68;209;4;0;0;0;medium;5;marketing
7033;0,6;0,52;190;3;0;0;0;medium;4;sales
7034;0,68;0,61;134;4;0;0;0;medium;3;sales
7035;0,53;0,41;148;2;1;0;0;medium;2;sales
7036;0,8;0,82;202;3;0;0;0;low;4;sales
7037;0,97;0,82;176;2;0;0;0;low;4;sales
7038;0,47;0,47;221;6;0;0;0;low;2;sales
7039;0,96;0,93;156;3;0;0;0;low;3;sales
7040;0,81;0,45;98;3;0;0;0;low;6;sales
7041;0,86;0,65;134;4;0;0;0;low;4;sales
7042;0,59;0,82;203;4;1;0;0;low;4;sales
7043;0,53;0,97;189;3;0;0;0;low;3;sales
7044;0,57;0,86;258;2;0;0;0;low;3;sales
7045;0,7;0,48;237;3;0;0;0;low;4;sales
7046;0,58;0,59;224;3;0;0;0;high;4;sales
7047;0,43;0,86;125;3;1;0;0;low;5;sales
7048;0,92;0,82;207;4;0;0;0;low;4;sales
7049;0,24;0,7;194;3;0;0;0;low;5;sales
7050;0,67;0,52;273;3;0;0;0;low;3;sales
7051;0,68;0,84;209;3;0;0;0;high;3;sales
7052;0,54;0,75;181;3;0;0;0;low;3;accounting
7053;0,73;0,63;172;4;1;0;0;low;3;accounting
7054;0,59;0,41;139;3;0;0;0;low;4;accounting
7055;0,22;0,64;260;4;0;0;0;high;6;hr
7056;0,49;0,83;168;4;1;0;0;low;3;hr
7057;0,91;1;242;3;1;0;0;medium;6;hr
7058;0,18;0,97;206;3;0;0;0;high;4;hr
7059;0,71;0,41;107;4;0;0;0;medium;5;technical
7060;0,56;0,66;216;2;0;0;0;high;5;technical
7061;0,84;0,62;152;3;0;0;0;medium;4;technical
7062;0,59;0,49;122;5;0;0;0;medium;5;technical
7063;0,88;0,62;138;3;0;0;0;medium;4;technical
7064;0,8;0,52;182;2;0;0;0;medium;3;technical
7065;0,53;0,63;205;2;0;0;0;medium;3;technical
7066;0,53;0,83;267;4;0;0;0;medium;3;technical
7067;0,3;0,67;150;2;0;0;0;medium;3;technical
7068;0,91;0,7;134;2;0;0;0;medium;4;technical
7069;0,32;0,66;116;5;1;0;0;high;5;technical
7070;0,73;0,87;181;3;0;0;0;low;3;support
7071;0,87;0,54;268;3;0;0;0;medium;3;support
7072;0,57;0,73;129;3;0;0;0;medium;3;support
7073;0,62;0,94;151;4;0;0;0;medium;3;support
7074;0,55;0,91;243;4;0;0;0;medium;3;support
7075;0,93;0,57;143;2;0;0;0;medium;5;support
7076;0,3;0,47;156;2;1;0;0;medium;6;support
7077;0,57;0,7;210;2;0;0;0;medium;3;support
7078;0,9;0,85;279;6;0;0;0;medium;4;support
7079;0,83;0,79;270;3;1;0;0;medium;4;support
7080;0,38;0,64;160;3;0;0;0;high;5;support
7081;0,97;0,95;173;2;0;0;0;low;4;technical
7082;0,7;1;261;3;0;0;0;low;4;technical
7083;0,26;0,73;178;6;0;0;0;low;4;technical
7084;0,58;0,58;122;3;0;0;0;high;3;management
7085;0,69;0,57;227;4;0;0;0;low;5;IT
7086;0,88;0,6;168;3;0;0;0;low;2;IT
7087;0,57;0,91;252;4;0;0;0;low;4;IT
7088;0,94;0,8;170;4;0;0;0;high;5;IT
7089;0,94;0,58;135;3;0;0;0;low;3;IT
7090;0,46;0,49;286;5;0;0;0;low;5;product_mng
7091;0,49;0,57;213;3;1;0;0;low;2;product_mng
7092;0,96;1;148;3;0;0;0;low;5;product_mng
7093;0,29;0,95;117;4;0;0;0;low;5;product_mng
7094;0,94;0,69;164;2;0;0;0;low;3;IT
7095;0,56;0,64;262;2;1;0;0;low;3;RandD
7096;0,18;0,49;250;5;1;0;0;medium;5;RandD
7097;0,84;0,83;222;3;0;0;0;medium;4;RandD
7098;0,58;0,96;192;4;0;0;0;medium;3;RandD
7099;0,21;0,6;151;6;0;0;0;medium;5;RandD
7100;0,59;0,53;216;2;0;0;0;medium;4;marketing
7101;0,66;0,65;234;2;0;0;0;medium;3;marketing
7102;0,58;0,82;268;3;0;0;0;medium;4;sales
7103;0,66;0,49;194;5;0;0;0;medium;4;accounting
7104;0,56;0,78;200;2;0;0;0;medium;3;support
7105;0,92;0,78;194;3;0;0;0;medium;3;technical
7106;0,56;0,69;176;3;0;0;0;medium;3;management
7107;0,57;0,59;158;3;0;0;0;medium;4;marketing
7108;0,99;0,79;271;4;0;0;0;high;3;marketing
7109;0,76;0,93;187;4;0;0;0;low;4;marketing
7110;0,78;0,91;202;2;0;0;0;medium;4;sales
7111;0,99;0,48;202;2;0;0;0;medium;5;sales
7112;0,71;0,95;204;3;1;0;0;medium;6;sales
7113;0,51;0,96;204;3;1;0;0;medium;4;sales
7114;0,88;0,82;244;3;0;0;0;low;3;sales
7115;0,96;0,83;234;3;0;0;0;low;3;sales
7116;0,9;0,64;217;3;0;0;0;low;4;sales
7117;0,77;0,51;142;4;0;0;0;low;4;sales
7118;0,95;0,5;186;3;1;0;0;low;4;sales
7119;0,85;0,67;267;2;1;0;0;low;3;sales
7120;0,46;0,79;108;3;0;0;0;low;2;sales
7121;0,57;0,95;274;4;0;0;0;low;3;sales
7122;0,93;1;148;4;0;0;0;low;3;sales
7123;0,78;0,68;168;3;0;0;0;low;5;sales
7124;0,68;1;185;2;1;0;0;low;4;sales
7125;0,83;0,78;257;2;0;0;0;low;3;sales
7126;0,56;0,51;256;4;1;0;0;low;5;sales
7127;0,93;0,78;188;2;0;0;0;low;2;sales
7128;0,13;0,53;173;4;0;0;0;low;6;sales
7129;0,71;0,99;208;2;1;0;0;low;5;accounting
7130;0,98;0,74;202;3;0;0;0;low;4;accounting
7131;0,83;0,82;134;3;0;0;0;low;3;accounting
7132;0,78;0,65;154;2;0;0;0;low;3;hr
7133;0,35;0,58;103;3;0;0;0;low;3;hr
7134;0,67;0,55;256;6;0;0;0;low;4;hr
7135;0,86;0,88;274;3;0;0;0;medium;4;hr
7136;0,33;0,61;163;3;0;0;0;medium;2;technical
7137;0,3;0,86;232;3;0;0;0;medium;6;technical
7138;0,75;0,63;268;3;0;0;0;medium;4;technical
7139;0,8;0,98;209;3;0;0;0;medium;3;technical
7140;0,98;0,53;238;3;0;0;0;medium;5;technical
7141;0,72;0,48;155;2;0;0;0;medium;3;technical
7142;0,82;0,52;270;3;0;0;0;medium;5;technical
7143;0,91;0,59;134;2;1;0;0;medium;3;technical
7144;0,84;0,78;221;3;1;0;0;medium;3;technical
7145;0,95;0,74;258;3;0;0;0;medium;4;technical
7146;0,53;0,51;272;5;0;0;0;medium;6;technical
7147;0,5;0,5;184;3;0;0;0;high;4;support
7148;0,36;0,95;276;2;0;0;0;low;6;support
7149;0,33;0,38;186;3;0;0;0;medium;4;support
7150;0,38;0,47;189;5;0;0;0;medium;3;support
7151;0,7;0,9;224;3;0;0;0;medium;3;support
7152;0,44;0,45;237;6;0;0;0;medium;6;support
7153;0,32;0,66;144;2;0;0;0;low;3;support
7154;0,63;0,93;171;3;1;0;0;low;6;support
7155;0,56;0,54;232;2;0;0;0;low;3;support
7156;0,56;0,78;193;2;1;0;0;low;4;support
7157;0,81;0,78;166;2;0;0;0;low;3;support
7158;0,89;0,75;167;2;0;0;0;low;3;technical
7159;0,63;0,87;101;3;0;0;0;low;2;technical
7160;0,64;0,66;266;3;0;0;0;low;5;technical
7161;0,46;0,53;135;2;0;0;0;low;3;management
7162;0,76;0,56;137;3;0;0;0;low;4;IT
7163;0,99;0,71;191;3;0;0;0;low;3;IT
7164;0,85;0,76;262;2;0;0;0;low;4;IT
7165;0,78;0,99;174;3;0;0;0;low;3;IT
7166;0,91;0,56;241;2;0;0;0;low;4;IT
7167;0,16;0,57;144;4;1;0;0;low;5;product_mng
7168;0,71;0,57;218;3;0;0;0;low;3;product_mng
7169;0,92;0,68;210;2;0;0;0;low;5;product_mng
7170;0,21;0,98;208;5;1;0;0;low;6;product_mng
7171;0,74;0,6;232;3;0;0;0;low;3;IT
7172;0,76;0,6;140;2;0;0;0;low;3;RandD
7173;0,62;0,95;189;4;0;0;0;low;3;RandD
7174;1;0,61;264;3;0;0;0;medium;5;RandD
7175;0,67;0,54;157;2;0;0;0;medium;5;RandD
7176;0,81;0,87;161;2;0;0;0;medium;4;RandD
7177;0,84;0,69;149;3;0;0;0;medium;4;marketing
7178;0,84;0,99;144;4;0;0;0;medium;3;sales
7179;0,97;0,97;242;2;0;0;0;medium;4;accounting
7180;0,7;0,5;214;5;0;0;0;medium;6;support
7181;0,52;0,74;174;3;0;0;0;medium;4;technical
7182;0,46;0,88;169;3;0;0;0;medium;5;management
7183;1;0,87;268;2;0;0;0;medium;4;marketing
7184;0,91;0,58;257;3;0;0;0;medium;3;marketing
7185;0,16;0,69;187;5;0;0;0;medium;4;marketing
7186;0,58;0,62;270;2;0;0;0;high;5;sales
7187;0,75;0,61;173;4;0;0;0;low;5;sales
7188;0,96;0,62;193;4;0;0;0;medium;6;sales
7189;0,92;0,78;212;2;0;0;0;medium;4;sales
7190;0,35;0,63;156;3;0;0;0;medium;3;sales
7191;0,56;0,96;244;3;0;0;0;medium;3;sales
7192;0,27;0,96;255;4;0;0;0;low;3;sales
7193;0,66;0,72;152;3;1;0;0;low;5;sales
7194;0,66;0,98;163;3;1;0;0;low;4;sales
7195;0,98;0,69;150;2;0;0;0;low;3;sales
7196;0,51;0,58;169;2;0;0;0;low;4;sales
7197;0,51;0,83;133;3;0;0;0;low;3;sales
7198;0,53;0,94;202;3;1;0;0;low;4;sales
7199;0,69;0,7;169;2;0;0;0;low;4;sales
7200;0,66;0,74;270;2;1;0;0;low;4;sales
7201;0,89;0,76;251;2;1;0;0;low;3;sales
7202;0,74;0,64;267;5;0;0;0;low;3;sales
7203;0,82;0,75;224;3;0;0;0;low;4;sales
7204;0,66;0,9;250;2;0;0;0;low;3;sales
7205;0,59;0,97;258;2;0;0;0;low;3;accounting
7206;0,13;0,65;209;5;0;0;0;low;2;accounting
7207;0,68;0,74;215;3;0;0;0;low;4;accounting
7208;0,5;0,81;183;3;0;0;0;low;3;hr
7209;0,6;0,82;143;3;0;0;0;low;3;hr
7210;0,87;0,98;174;3;0;0;0;low;3;hr
7211;0,51;0,89;170;4;0;0;0;low;6;hr
7212;0,78;0,63;202;2;0;0;0;low;3;technical
7213;0,66;0,96;160;2;0;0;0;medium;4;technical
7214;0,72;0,73;211;2;0;0;0;medium;5;technical
7215;0,57;0,98;236;3;1;0;0;medium;3;technical
7216;0,5;0,49;236;3;0;0;0;medium;4;technical
7217;0,72;0,62;252;2;1;0;0;medium;4;technical
7218;0,41;0,48;155;2;1;0;0;medium;3;technical
7219;0,55;0,65;138;2;0;0;0;medium;5;technical
7220;0,49;0,94;195;3;1;0;0;medium;4;technical
7221;0,8;0,94;150;3;0;0;0;medium;3;technical
7222;0,78;0,51;172;3;0;0;0;medium;3;technical
7223;0,69;0,56;240;2;0;0;0;medium;3;support
7224;0,83;0,98;229;6;0;0;0;medium;3;support
7225;0,89;0,73;169;3;0;0;0;high;3;support
7226;0,94;0,82;246;3;0;0;0;low;3;support
7227;0,51;0,53;260;2;1;0;0;medium;4;support
7228;0,89;0,9;101;6;0;0;0;medium;4;support
7229;0,99;0,69;190;3;0;0;0;medium;3;support
7230;0,79;0,66;154;4;0;0;0;medium;3;support
7231;0,98;0,97;196;4;0;0;0;low;4;support
7232;0,98;0,97;209;3;0;0;0;low;3;support
7233;0,97;0,67;223;3;0;0;0;low;4;support
7234;0,71;0,71;221;3;0;0;0;low;4;technical
7235;0,49;0,6;141;3;0;0;0;low;4;technical
7236;0,72;0,71;135;3;0;0;0;low;3;technical
7237;0,58;0,61;191;3;1;0;0;low;2;management
7238;0,65;1;195;3;0;0;0;low;4;IT
7239;0,18;0,55;217;4;0;0;0;low;5;IT
7240;0,83;0,99;184;3;0;0;0;low;4;IT
7241;0,2;0,76;188;3;0;0;0;low;5;IT
7242;0,96;0,93;240;6;0;0;0;low;6;IT
7243;0,59;0,69;226;3;0;0;0;low;4;product_mng
7244;0,97;0,99;196;3;0;0;0;low;3;product_mng
7245;0,14;0,99;251;4;0;0;0;low;6;product_mng
7246;0,75;0,96;150;2;0;0;0;low;4;product_mng
7247;0,71;0,63;249;3;0;0;0;low;3;IT
7248;0,84;0,52;251;3;0;0;0;low;4;RandD
7249;0,57;0,75;252;3;0;0;0;medium;5;RandD
7250;0,46;0,55;261;5;0;0;0;medium;5;RandD
7251;0,77;0,94;225;2;0;0;0;medium;4;RandD
7252;0,44;0,65;151;3;0;0;0;medium;2;RandD
7253;0,68;0,59;147;2;0;0;0;medium;4;marketing
7254;0,94;0,58;159;3;0;0;0;medium;4;sales
7255;0,73;0,91;241;2;1;0;0;medium;4;accounting
7256;0,51;0,5;176;5;0;0;0;medium;5;support
